F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
02/01/2024,872,602070010040083,,J0028,FRAGANCIA 10 ML TÉ VERBENA,10 ML,TÉ VERBENA,,,UNI,3,,0,,0,3,,39.9,119.7,02/01/2024,JARDIN DEL ZEN
02/01/2024,879,602070010050083,,J0028,FRAGANCIA 20 ML TÉ VERBENA,20 ML,TÉ VERBENA,,25/09/2024,UNI,1,25/09/2024,5,12/09/2024,2,4,,49.9,199.6,02/01/2024,JARDIN DEL ZEN
02/01/2024,880,602070010070083,,J0028,FRAGANCIA 30 ML TÉ VERBENA,30 ML,TÉ VERBENA,,25/10/2024,UNI,3,25/09/2024,11,25/10/2024,12,2,,65,130,02/01/2024,JARDIN DEL ZEN
02/01/2024,435,602070010040067,,J0028,FRAGANCIA 10 ML TE VERDE,10 ML,TE VERDE,,06/11/2024,UNI,3,06/11/2024,1,01/11/2024,2,2,,39.9,79.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,465,602070010050067,,J0028,FRAGANCIA 20 ML TE VERDE,20 ML,TE VERDE,,05/09/2024,UNI,2,04/09/2024,5,05/09/2024,5,2,,49.9,99.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,495,602070010070067,,J0028,FRAGANCIA 30 ML TE VERDE,30 ML,TE VERDE,,25/10/2024,UNI,3,25/09/2024,9,25/10/2024,8,4,,65,260,02/01/2024,JARDIN DEL ZEN
05/01/2024,496,602070010070073,,J0028,FRAGANCIA 30 ML TRANQ.,30 ML,TRANQ.,,16/11/2024,UNI,0,13/11/2024,125,16/11/2024,122,2,,65,195,,JARDIN DEL ZEN
02/01/2024,437,602070010040078,,J0028,FRAGANCIA 10 ML VAINILLA,10 ML,VAINILLA,,02/10/2024,UNI,2,02/10/2024,2,18/06/2024,2,2,,39.9,79.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,467,602070010050078,,J0028,FRAGANCIA 20 ML VAINILLA,20 ML,VAINILLA,,30/10/2024,UNI,1,30/10/2024,9,12/10/2024,7,3,,49.9,149.7,02/01/2024,JARDIN DEL ZEN
02/01/2024,497,602070010070078,,J0028,FRAGANCIA 30 ML VAINILLA,30 ML,VAINILLA,,10/11/2024,UNI,2,25/09/2024,5,10/11/2024,6,1,,65,65,02/01/2024,JARDIN DEL ZEN
02/01/2024,820,602070020040000,,J0029,FRAGANCIA DE REGALO 10 ML,10 ML,.,,09/04/2024,UNI,4,,0,09/04/2024,4,0,,1,0,02/01/2024,JARDIN DEL ZEN
02/01/2024,536,602080010380003,,J0049,INCIENSO AMOR,.,AMOR,,16/10/2024,UNI,6,16/10/2024,29,07/10/2024,27,8,,29.9,239.2,02/01/2024,JARDIN DEL ZEN
02/01/2024,537,602080010380005,,J0049,INCIENSO ARMONÍA,.,ARMONÍA,,17/11/2024,UNI,3,13/11/2024,48,17/11/2024,45,6,,29.9,179.4,02/01/2024,JARDIN DEL ZEN
05/01/2024,538,602080010380024,,J0049,INCIENSO ENERGÍA,.,ENERGÍA,,17/11/2024,UNI,0,30/10/2024,81,17/11/2024,75,7,,29.9,179.4,,JARDIN DEL ZEN
02/01/2024,539,602080010380028,,J0049,INCIENSO FELICIDAD,.,FELICIDAD,,15/11/2024,UNI,3,06/11/2024,45,15/11/2024,39,9,,29.9,269.1,02/01/2024,JARDIN DEL ZEN
02/01/2024,540,602080010380065,,J0049,INCIENSO SERENIDAD,.,SERENIDAD,,17/11/2024,UNI,7,30/10/2024,46,17/11/2024,46,5,,29.9,209.3,02/01/2024,JARDIN DEL ZEN
02/01/2024,541,602080010380073,,J0049,INCIENSO TRANQ.,.,TRANQ.,,17/11/2024,UNI,3,13/11/2024,92,17/11/2024,87,10,,29.9,239.2,02/01/2024,JARDIN DEL ZEN
02/01/2024,520,602040010300004,,J0050,CONO POTPOURRI 100 GR ANTI STRESS,100 GR,ANTI STRESS,,27/09/2024,UNI,2,11/09/2024,7,27/09/2024,8,1,,48.5,48.5,02/01/2024,JARDIN DEL ZEN
02/01/2024,623,602040010300080,,J0050,CONO POTPOURRI 100 GR AROMAS DEL BOSQUE,100 GR,AROMAS DEL BOSQUE,,16/10/2024,UNI,1,16/10/2024,15,06/10/2024,15,1,,48.5,48.5,02/01/2024,JARDIN DEL ZEN
02/01/2024,521,602040010300025,,J0050,CONO POTPOURRI 100 GR ENERGIZANTE,100 GR,ENERGIZANTE,,13/11/2024,UNI,2,13/11/2024,11,09/11/2024,13,1,,48.5,0,02/01/2024,JARDIN DEL ZEN
02/01/2024,522,602040010300059,,J0050,CONO POTPOURRI 100 GR REFRESCANTE,100 GR,REFRESCANTE,,30/10/2024,UNI,1,30/10/2024,7,09/10/2024,6,1,,48.5,97,02/01/2024,JARDIN DEL ZEN
05/01/2024,523,602040010300060,,J0050,CONO POTPOURRI 100 GR RELAJANTE,100 GR,RELAJANTE,,30/10/2024,UNI,0,30/10/2024,17,27/10/2024,16,1,,48.5,48.5,,JARDIN DEL ZEN
05/01/2024,524,602040010300078,,J0050,CONO POTPOURRI 100 GR VAINILLA,100 GR,VAINILLA,,10/11/2024,UNI,0,30/10/2024,8,10/11/2024,8,0,,48.5,0,,JARDIN DEL ZEN
07/12/2023,382,602020020210003,,J0058,SPRAY AROMATIZADOR 550 ML AMOR,550 ML,AMOR,,27/09/2024,UNI,2,10/07/2024,107,27/09/2024,110,0,,65,-65,02/01/2024,JARDIN DEL ZEN
07/12/2023,383,602020020210005,,J0058,SPRAY AROMATIZADOR 550 ML ARMONÍA,550 ML,ARMONÍA,,16/11/2024,UNI,6,30/10/2024,259,16/11/2024,253,11,,65,780,02/01/2024,JARDIN DEL ZEN
07/12/2023,384,602020020210020,,J0058,SPRAY AROMATIZADOR 550 ML COCO,550 ML,COCO,,06/11/2024,UNI,4,06/11/2024,28,28/10/2024,24,8,,65,520,02/01/2024,JARDIN DEL ZEN
07/12/2023,385,602020020210024,,J0058,SPRAY AROMATIZADOR 550 ML ENERGÍA,550 ML,ENERGÍA,,17/11/2024,UNI,1,06/11/2024,272,17/11/2024,252,21,,65,1365,02/01/2024,JARDIN DEL ZEN
03/11/2024,654,602020020210026,,J0058,SPRAY AROMATIZADOR 550 ML EUCALIPTO,550 ML,EUCALIPTO,,03/11/2024,UNI,0,,0,03/11/2024,1,2,,65,-65,,JARDIN DEL ZEN
02/01/2024,386,602020020210028,,J0058,SPRAY AROMATIZADOR 550 ML FELICIDAD,550 ML,FELICIDAD,,18/11/2024,UNI,1,13/11/2024,347,18/11/2024,301,47,,65,3055,02/01/2024,JARDIN DEL ZEN
02/01/2024,400,602020020070031,,J0058,SPRAY AROMATIZADOR 30 ML HIERBA LUISA,30 ML,HIERBA LUISA,,15/11/2024,UNI,2,06/11/2024,24,15/11/2024,19,7,,22.9,160.3,02/01/2024,JARDIN DEL ZEN
07/12/2023,387,602020020210031,,J0058,SPRAY AROMATIZADOR 550 ML HIERBA LUISA,550 ML,HIERBA LUISA,,14/11/2024,UNI,11,18/09/2024,128,14/11/2024,131,8,,65,520,02/01/2024,JARDIN DEL ZEN
02/01/2024,401,602020020070035,,J0058,SPRAY AROMATIZADOR 30 ML LAVANDA,30 ML,LAVANDA,,16/11/2024,UNI,1,06/11/2024,20,16/11/2024,17,4,,22.9,91.6,02/01/2024,JARDIN DEL ZEN
02/01/2024,388,602020020210035,,J0058,SPRAY AROMATIZADOR 550 ML LAVANDA,550 ML,LAVANDA,,11/11/2024,UNI,4,06/11/2024,76,11/11/2024,75,5,,65,325,02/01/2024,JARDIN DEL ZEN
02/01/2024,402,602020020070043,,J0058,SPRAY AROMATIZADOR 30 ML MANZANA CANELA,30 ML,MANZANA CANELA,,17/11/2024,UNI,4,06/11/2024,10,17/11/2024,4,9,,22.9,229,02/01/2024,JARDIN DEL ZEN
02/01/2024,389,602020020210043,,J0058,SPRAY AROMATIZADOR 550 ML MANZANA CANELA,550 ML,MANZANA CANELA,,04/11/2024,UNI,4,09/10/2024,8,04/11/2024,8,4,,65,260,02/01/2024,JARDIN DEL ZEN
02/01/2024,390,602020020210056,,J0058,SPRAY AROMATIZADOR 550 ML ORQUIDEA BLANCA,550 ML,ORQUIDEA BLANCA,,17/11/2024,UNI,1,15/11/2024,555,17/11/2024,528,23,,65,1820,02/01/2024,JARDIN DEL ZEN
02/01/2024,391,602020020210065,,J0058,SPRAY AROMATIZADOR 550 ML SERENIDAD,550 ML,SERENIDAD,,16/11/2024,UNI,0,13/11/2024,879,16/11/2024,828,51,,65,3315,,JARDIN DEL ZEN
02/01/2024,666,602020020210083,,J0058,SPRAY AROMATIZADOR 550 ML TÉ VERBENA,550 ML,TÉ VERBENA,,16/11/2024,UNI,1,02/10/2024,87,16/11/2024,82,6,,65,390,02/01/2024,JARDIN DEL ZEN
02/01/2024,405,602020020070067,,J0058,SPRAY AROMATIZADOR 30 ML TE VERDE,30 ML,TE VERDE,,18/11/2024,UNI,4,06/11/2024,22,18/11/2024,20,6,,22.9,137.4,02/01/2024,JARDIN DEL ZEN
02/01/2024,392,602020020210067,,J0058,SPRAY AROMATIZADOR 550 ML TE VERDE,550 ML,TE VERDE,,17/11/2024,UNI,7,23/10/2024,159,17/11/2024,151,17,,65,975,02/01/2024,JARDIN DEL ZEN
07/12/2023,393,602020020210073,,J0058,SPRAY AROMATIZADOR 550 ML TRANQ.,550 ML,TRANQ.,,18/11/2024,UNI,0,13/11/2024,1166,18/11/2024,1139,27,,65,1755,,JARDIN DEL ZEN
02/01/2024,407,602020020070078,,J0058,SPRAY AROMATIZADOR 30 ML VAINILLA,30 ML,VAINILLA,,16/11/2024,UNI,3,06/11/2024,17,16/11/2024,13,8,,22.9,160.3,02/01/2024,JARDIN DEL ZEN
02/01/2024,394,602020020210078,,J0058,SPRAY AROMATIZADOR 550 ML VAINILLA,550 ML,VAINILLA,,18/11/2024,UNI,6,30/10/2024,24,18/11/2024,27,2,,65,195,02/01/2024,JARDIN DEL ZEN
05/01/2024,616,602060010000000,,J0063,FAROLA,.,.,,08/11/2024,UNI,0,09/10/2024,5,08/11/2024,5,1,,105.9,0,,JARDIN DEL ZEN
15/01/2024,735,602060020000010,,J0064,VELA BOTÁNICA BRISAS DEL MAR,.,BRISAS DEL MAR,,23/10/2024,UNI,0,23/10/2024,11,14/10/2024,9,2,,59.9,119.8,,JARDIN DEL ZEN
15/01/2024,617,602060020000013,,J0064,VELA BOTÁNICA CANELA,.,CANELA,,13/11/2024,UNI,0,13/11/2024,28,08/11/2024,26,2,,59.9,119.8,,JARDIN DEL ZEN
05/01/2024,618,602060020000017,,J0064,VELA BOTÁNICA CHOCOLATE,.,CHOCOLATE,,13/11/2024,UNI,0,13/11/2024,47,13/11/2024,46,1,,59.9,59.9,,JARDIN DEL ZEN
02/01/2024,619,602060020000026,,J0064,VELA BOTÁNICA EUCALIPTO,.,EUCALIPTO,,10/07/2024,UNI,2,10/07/2024,4,07/05/2024,4,2,,59.9,119.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,620,602060020000055,,J0064,VELA BOTÁNICA NARANJA,.,NARANJA,,13/11/2024,UNI,1,13/11/2024,11,29/10/2024,10,2,,59.9,119.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,621,602060020000062,,J0064,VELA BOTÁNICA ROSAS,.,ROSAS,,13/11/2024,UNI,3,13/11/2024,22,08/11/2024,24,1,,59.9,59.9,02/01/2024,JARDIN DEL ZEN
02/01/2024,602,605010010000000,,J0066,ALMOHADILLA DE CINTURA,.,.,,17/10/2024,UNI,2,12/09/2024,18,17/10/2024,15,5,,84.9,424.5,02/01/2024,JARDIN DEL ZEN
02/01/2024,603,605010020000000,,J0067,ALMOHADILLA DE CUELLO,.,.,,30/10/2024,UNI,3,30/10/2024,52,22/10/2024,50,5,,84.9,424.5,02/01/2024,JARDIN DEL ZEN
02/01/2024,604,605010030000000,,J0068,ALMOHADILLA DE ENSUEÑO,.,.,,14/11/2024,UNI,3,17/10/2024,16,14/11/2024,15,2,,52.9,211.6,02/01/2024,JARDIN DEL ZEN
12/12/2023,651,605020010040082,,J0069,ESENCIA 10 ML ADIOS ANSIEDAD,10 ML,ADIOS ANSIEDAD,,14/11/2024,UNI,3,13/11/2024,116,14/11/2024,107,9,,79.9,958.8,02/01/2024,JARDIN DEL ZEN
12/12/2023,525,605020010040011,,J0069,ESENCIA 10 ML BUENAS NOCHES,10 ML,BUENAS NOCHES,,06/11/2024,UNI,5,06/11/2024,105,26/10/2024,102,8,,79.9,639.2,02/01/2024,JARDIN DEL ZEN
02/01/2024,526,605020010040048,,J0069,ESENCIA 10 ML ME SIENTO SEXY,10 ML,ME SIENTO SEXY,,17/10/2024,UNI,1,17/10/2024,13,12/09/2024,10,4,,79.9,319.6,02/01/2024,JARDIN DEL ZEN
02/01/2024,527,605020010040052,,J0069,ESENCIA 10 ML MIGRA FREE,10 ML,MIGRA FREE,,18/11/2024,UNI,1,13/11/2024,88,18/11/2024,78,8,,79.9,878.9,02/01/2024,JARDIN DEL ZEN
02/01/2024,528,605020010040061,,J0069,ESENCIA 10 ML RESPIRO Y SUSPIRO,10 ML,RESPIRO Y SUSPIRO,,23/10/2024,UNI,4,23/10/2024,23,16/10/2024,22,6,,79.9,399.5,02/01/2024,JARDIN DEL ZEN
12/12/2023,529,605020010040066,,J0069,ESENCIA 10 ML STRESS FREE,10 ML,STRESS FREE,,06/11/2024,UNI,1,06/11/2024,160,05/11/2024,153,8,,79.9,639.2,02/01/2024,JARDIN DEL ZEN
05/01/2024,576,605030010000000,,J0071,KIT JARDIN DEL ZEN,.,.,,11/09/2024,UNI,0,11/09/2024,8,16/03/2024,6,2,,65,130,,JARDIN DEL ZEN
02/01/2024,228,601010010080002,,J0072,ACEITE NUTRITIVO 34 ML ALMENDRAS,34 ML,ALMENDRAS,,14/11/2024,UNI,2,06/11/2024,9,14/11/2024,5,6,,22.9,137.4,02/01/2024,JARDIN DEL ZEN
02/01/2024,229,601010010120002,,J0072,ACEITE NUTRITIVO 120 ML ALMENDRAS,120 ML,ALMENDRAS,,14/11/2024,UNI,3,06/11/2024,15,14/11/2024,14,4,,49.9,199.6,02/01/2024,JARDIN DEL ZEN
02/01/2024,230,601010010080020,,J0072,ACEITE NUTRITIVO 34 ML COCO,34 ML,COCO,,06/11/2024,UNI,2,06/11/2024,4,29/09/2024,3,2,,22.9,68.7,02/01/2024,JARDIN DEL ZEN
02/01/2024,233,601010010360020,,J0072,ACEITE NUTRITIVO 200 GR COCO,200 GR,COCO,,13/11/2024,UNI,1,13/11/2024,6,11/11/2024,6,1,,62,62,02/01/2024,JARDIN DEL ZEN
17/06/2024,998,601010010040068,,J0072,ACEITE NUTRITIVO 10 ML TIARE,10 ML,TIARE,,12/09/2024,UNI,0,12/09/2024,1,23/06/2024,1,0,,0,0,,JARDIN DEL ZEN
02/01/2024,962,601010010080068,,J0072,ACEITE NUTRITIVO 34 ML TIARE,34 ML,TIARE,,08/11/2024,UNI,3,06/11/2024,8,08/11/2024,7,4,,22.9,91.6,02/01/2024,JARDIN DEL ZEN
02/01/2024,235,601010010120068,,J0072,ACEITE NUTRITIVO 120 ML TIARE,120 ML,TIARE,,12/11/2024,UNI,6,06/11/2024,57,12/11/2024,60,3,,58.9,176.7,02/01/2024,JARDIN DEL ZEN
02/01/2024,236,601010010120069,,J0072,ACEITE NUTRITIVO 120 ML TIARE+JOJOBA,120 ML,TIARE+JOJOBA,,14/11/2024,UNI,2,06/11/2024,70,14/11/2024,71,1,,72.9,72.9,02/01/2024,JARDIN DEL ZEN
22/02/2024,252,601010050080003,,J0076,ACEITE PARA MASAJES 34 ML AMOR,34 ML,AMOR,,06/11/2024,UNI,0,06/11/2024,10,02/11/2024,5,5,,22.9,114.5,,JARDIN DEL ZEN
02/01/2024,258,601010050180003,,J0076,ACEITE PARA MASAJES 240 ML AMOR,240 ML,AMOR,,07/11/2024,UNI,3,25/09/2024,17,07/11/2024,17,3,,69.9,209.7,02/01/2024,JARDIN DEL ZEN
02/01/2024,253,601010050080005,,J0076,ACEITE PARA MASAJES 34 ML ARMONÍA,34 ML,ARMONÍA,,06/11/2024,UNI,2,06/11/2024,8,14/08/2024,6,4,,22.9,91.6,02/01/2024,JARDIN DEL ZEN
02/01/2024,259,601010050180005,,J0076,ACEITE PARA MASAJES 240 ML ARMONÍA,240 ML,ARMONÍA,,30/10/2024,UNI,4,30/10/2024,12,23/10/2024,13,3,,69.9,209.7,02/01/2024,JARDIN DEL ZEN
21/01/2024,254,601010050080024,,J0076,ACEITE PARA MASAJES 34 ML ENERGÍA,34 ML,ENERGÍA,,16/11/2024,UNI,0,06/11/2024,14,16/11/2024,11,2,,22.9,68.7,,JARDIN DEL ZEN
02/01/2024,260,601010050180024,,J0076,ACEITE PARA MASAJES 240 ML ENERGÍA,240 ML,ENERGÍA,,13/11/2024,UNI,2,13/11/2024,16,03/11/2024,15,3,,69.9,209.7,02/01/2024,JARDIN DEL ZEN
12/02/2024,255,601010050080028,,J0076,ACEITE PARA MASAJES 34 ML FELICIDAD,34 ML,FELICIDAD,,13/11/2024,UNI,0,13/11/2024,24,03/11/2024,18,7,,22.9,137.4,,JARDIN DEL ZEN
02/01/2024,261,601010050180028,,J0076,ACEITE PARA MASAJES 240 ML FELICIDAD,240 ML,FELICIDAD,,16/11/2024,UNI,1,13/11/2024,23,16/11/2024,22,2,,69.9,139.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,256,601010050080065,,J0076,ACEITE PARA MASAJES 34 ML SERENIDAD,34 ML,SERENIDAD,,11/11/2024,UNI,3,06/11/2024,15,11/11/2024,15,4,,22.9,68.7,02/01/2024,JARDIN DEL ZEN
02/01/2024,262,601010050180065,,J0076,ACEITE PARA MASAJES 240 ML SERENIDAD,240 ML,SERENIDAD,,13/11/2024,UNI,2,13/11/2024,33,12/09/2024,33,4,,69.9,139.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,257,601010050080073,,J0076,ACEITE PARA MASAJES 34 ML TRANQ.,34 ML,TRANQ.,,18/11/2024,UNI,3,06/11/2024,21,18/11/2024,21,3,,22.9,68.7,02/01/2024,JARDIN DEL ZEN
02/01/2024,263,601010050180073,,J0076,ACEITE PARA MASAJES 240 ML TRANQ.,240 ML,TRANQ.,,11/11/2024,UNI,1,25/09/2024,34,11/11/2024,33,1,,69.9,139.8,02/01/2024,JARDIN DEL ZEN
26/01/2024,276,601030010130003,,J0079,BURBUJAS DE BAÑO 173 ML AMOR,173 ML,AMOR,,07/11/2024,UNI,0,04/09/2024,8,07/11/2024,8,0,,29.9,0,,JARDIN DEL ZEN
05/01/2024,282,601030010200003,,J0079,BURBUJAS DE BAÑO 520 ML AMOR,520 ML,AMOR,,28/09/2024,UNI,0,12/09/2024,19,28/09/2024,18,1,,59.9,59.9,,JARDIN DEL ZEN
02/01/2024,277,601030010130005,,J0079,BURBUJAS DE BAÑO 173 ML ARMONÍA,173 ML,ARMONÍA,,05/09/2024,UNI,2,04/09/2024,8,05/09/2024,8,2,,29.9,59.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,283,601030010200005,,J0079,BURBUJAS DE BAÑO 520 ML ARMONÍA,520 ML,ARMONÍA,,12/09/2024,UNI,1,20/08/2024,13,12/09/2024,12,2,,59.9,119.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,278,601030010130024,,J0079,BURBUJAS DE BAÑO 173 ML ENERGÍA,173 ML,ENERGÍA,,16/09/2024,UNI,2,12/09/2024,7,16/09/2024,5,4,,29.9,119.6,02/01/2024,JARDIN DEL ZEN
15/01/2024,284,601030010200024,,J0079,BURBUJAS DE BAÑO 520 ML ENERGÍA,520 ML,ENERGÍA,,29/10/2024,UNI,0,04/09/2024,13,29/10/2024,13,0,,59.9,0,,JARDIN DEL ZEN
02/01/2024,279,601030010130028,,J0079,BURBUJAS DE BAÑO 173 ML FELICIDAD,173 ML,FELICIDAD,,07/11/2024,UNI,1,17/10/2024,11,07/11/2024,11,1,,29.9,29.9,02/01/2024,JARDIN DEL ZEN
02/01/2024,285,601030010200028,,J0079,BURBUJAS DE BAÑO 520 ML FELICIDAD,520 ML,FELICIDAD,,17/11/2024,UNI,2,18/09/2024,21,17/11/2024,23,2,,59.9,0,02/01/2024,JARDIN DEL ZEN
02/01/2024,280,601030010130065,,J0079,BURBUJAS DE BAÑO 173 ML SERENIDAD,173 ML,SERENIDAD,,27/10/2024,UNI,2,02/10/2024,11,27/10/2024,11,2,,29.9,59.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,286,601030010200065,,J0079,BURBUJAS DE BAÑO 520 ML SERENIDAD,520 ML,SERENIDAD,,05/11/2024,UNI,1,16/10/2024,15,05/11/2024,17,0,,59.9,-59.9,02/01/2024,JARDIN DEL ZEN
02/01/2024,281,601030010130073,,J0079,BURBUJAS DE BAÑO 173 ML TRANQ.,173 ML,TRANQ.,,27/10/2024,UNI,1,12/09/2024,9,27/10/2024,10,0,,29.9,0,02/01/2024,JARDIN DEL ZEN
02/01/2024,287,601030010200073,,J0079,BURBUJAS DE BAÑO 520 ML TRANQ.,520 ML,TRANQ.,,01/11/2024,UNI,2,09/10/2024,28,01/11/2024,31,0,,59.9,-59.9,02/01/2024,JARDIN DEL ZEN
02/01/2024,264,601040010040003,,J0086,COLONIA 10 ML AMOR,10 ML,AMOR,,18/11/2024,UNI,2,13/11/2024,16,18/11/2024,14,3,,19,76,02/01/2024,JARDIN DEL ZEN
02/01/2024,270,601040010140003,,J0086,COLONIA 180 ML AMOR,180 ML,AMOR,,16/11/2024,UNI,4,18/09/2024,50,16/11/2024,52,2,,55,110,02/01/2024,JARDIN DEL ZEN
02/01/2024,265,601040010040005,,J0086,COLONIA 10 ML ARMONÍA,10 ML,ARMONÍA,,16/11/2024,UNI,3,13/11/2024,17,16/11/2024,17,2,,19,57,02/01/2024,JARDIN DEL ZEN
07/12/2023,271,601040010140005,,J0086,COLONIA 180 ML ARMONÍA,180 ML,ARMONÍA,,16/11/2024,UNI,14,23/10/2024,57,16/11/2024,64,7,,55,385,02/01/2024,JARDIN DEL ZEN
02/01/2024,266,601040010040024,,J0086,COLONIA 10 ML ENERGÍA,10 ML,ENERGÍA,,17/11/2024,UNI,2,06/11/2024,20,17/11/2024,19,3,,19,57,02/01/2024,JARDIN DEL ZEN
07/12/2023,272,601040010140024,,J0086,COLONIA 180 ML ENERGÍA,180 ML,ENERGÍA,,18/11/2024,UNI,3,13/11/2024,67,18/11/2024,56,14,,55,770,02/01/2024,JARDIN DEL ZEN
02/01/2024,267,601040010040028,,J0086,COLONIA 10 ML FELICIDAD,10 ML,FELICIDAD,,17/11/2024,UNI,5,06/11/2024,21,17/11/2024,19,7,,19,133,02/01/2024,JARDIN DEL ZEN
02/01/2024,273,601040010140028,,J0086,COLONIA 180 ML FELICIDAD,180 ML,FELICIDAD,,18/11/2024,UNI,11,13/11/2024,90,18/11/2024,90,11,,55,605,02/01/2024,JARDIN DEL ZEN
02/01/2024,268,601040010040065,,J0086,COLONIA 10 ML SERENIDAD,10 ML,SERENIDAD,,15/11/2024,UNI,2,11/11/2024,20,15/11/2024,19,3,,19,57,02/01/2024,JARDIN DEL ZEN
02/01/2024,274,601040010140065,,J0086,COLONIA 180 ML SERENIDAD,180 ML,SERENIDAD,,15/11/2024,UNI,7,13/11/2024,123,15/11/2024,117,13,,55,715,02/01/2024,JARDIN DEL ZEN
02/01/2024,269,601040010040073,,J0086,COLONIA 10 ML TRANQ.,10 ML,TRANQ.,,16/11/2024,UNI,4,06/11/2024,36,16/11/2024,40,0,,19,0,02/01/2024,JARDIN DEL ZEN
02/01/2024,275,601040010140073,,J0086,COLONIA 180 ML TRANQ.,180 ML,TRANQ.,,17/11/2024,UNI,1,13/11/2024,304,17/11/2024,300,5,,55,275,02/01/2024,JARDIN DEL ZEN
02/01/2024,311,601020020070003,,J0102,CREMA HUMECTANTE 30 ML AMOR,30 ML,AMOR,,28/08/2024,UNI,3,28/08/2024,3,16/08/2024,1,5,,22.9,114.5,02/01/2024,JARDIN DEL ZEN
02/01/2024,317,601020020160003,,J0102,CREMA HUMECTANTE 190 GR AMOR,190 GR,AMOR,,12/09/2024,UNI,3,11/09/2024,7,12/09/2024,5,6,,99.9,499.5,02/01/2024,JARDIN DEL ZEN
02/01/2024,312,601020020070005,,J0102,CREMA HUMECTANTE 30 ML ARMONÍA,30 ML,ARMONÍA,,31/10/2024,UNI,3,28/08/2024,5,31/10/2024,4,4,,22.9,91.6,02/01/2024,JARDIN DEL ZEN
02/01/2024,318,601020020160005,,J0102,CREMA HUMECTANTE 190 GR ARMONÍA,190 GR,ARMONÍA,,16/10/2024,UNI,4,16/10/2024,10,01/10/2024,9,5,,99.9,499.5,02/01/2024,JARDIN DEL ZEN
02/01/2024,313,601020020070024,,J0102,CREMA HUMECTANTE 30 ML ENERGÍA,30 ML,ENERGÍA,,08/11/2024,UNI,3,06/11/2024,16,08/11/2024,13,6,,22.9,137.4,02/01/2024,JARDIN DEL ZEN
02/01/2024,319,601020020160024,,J0102,CREMA HUMECTANTE 190 GR ENERGÍA,190 GR,ENERGÍA,,01/11/2024,UNI,4,16/10/2024,21,01/11/2024,21,4,,99.9,399.6,02/01/2024,JARDIN DEL ZEN
02/01/2024,314,601020020070028,,J0102,CREMA HUMECTANTE 30 ML FELICIDAD,30 ML,FELICIDAD,,15/11/2024,UNI,3,06/11/2024,14,15/11/2024,10,6,,22.9,160.3,02/01/2024,JARDIN DEL ZEN
02/01/2024,320,601020020160028,,J0102,CREMA HUMECTANTE 190 GR FELICIDAD,190 GR,FELICIDAD,,12/11/2024,UNI,2,06/11/2024,24,12/11/2024,24,1,,99.9,199.8,02/01/2024,JARDIN DEL ZEN
02/01/2024,315,601020020070065,,J0102,CREMA HUMECTANTE 30 ML SERENIDAD,30 ML,SERENIDAD,,10/11/2024,UNI,3,06/11/2024,11,10/11/2024,9,5,,22.9,114.5,02/01/2024,JARDIN DEL ZEN
02/01/2024,321,601020020160065,,J0102,CREMA HUMECTANTE 190 GR SERENIDAD,190 GR,SERENIDAD,,10/11/2024,UNI,2,30/10/2024,35,10/11/2024,30,7,,99.9,699.3,02/01/2024,JARDIN DEL ZEN
04/04/2024,316,601020020070073,,J0102,CREMA HUMECTANTE 30 ML TRANQ.,30 ML,TRANQ.,,17/11/2024,UNI,0,06/11/2024,21,17/11/2024,16,5,,22.9,114.5,,JARDIN DEL ZEN
02/01/2024,322,601020020160073,,J0102,CREMA HUMECTANTE 190 GR TRANQ.,190 GR,TRANQ.,,11/11/2024,UNI,5,17/10/2024,45,11/11/2024,46,4,,99.9,399.6,02/01/2024,JARDIN DEL ZEN
03/02/2024,555,601020080110081,,J0108,REPELENTE 100 ML -,100 ML,-,,03/02/2024,UNI,0,,0,03/02/2024,0,0,,59.9,0,,JARDIN DEL ZEN
02/01/2024,855,601020080500081,,J0108,REPELENTE 60 ML -,60 ML,-,,12/09/2024,UNI,1,08/05/2024,9,12/09/2024,9,1,,49.9,49.9,02/01/2024,JARDIN DEL ZEN
02/01/2024,543,601080010400020,,J0113,ESPUMA EXFOLIANTE 400 GR COCO,400 GR,COCO,,29/10/2024,UNI,1,25/09/2024,3,29/10/2024,3,1,,49.9,49.9,02/01/2024,JARDIN DEL ZEN
02/01/2024,544,601080010400031,,J0113,ESPUMA EXFOLIANTE 400 GR HIERBA LUISA,400 GR,HIERBA LUISA,,13/11/2024,UNI,1,13/11/2024,19,13/11/2024,20,0,,49.9,0,02/01/2024,JARDIN DEL ZEN
