F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
01/12/2023,947,601140180000000,,J0262,SHAMPOO MINI RULETA,.,.,,29/12/2023,UNI,4,,0,29/12/2023,4,0,,1,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,948,601050150000000,,J0263,CONDITIONER MINI RULETA,.,.,,11/01/2024,UNI,3,,0,11/01/2024,3,0,,1,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,949,602020100000000,,J0264,MINI SPRAYS RULETA,.,.,,26/01/2024,UNI,7,,0,26/01/2024,7,0,,1,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,944,601010090000000,,J0265,MINI ACEITE NUTRITIVO RULETA,.,.,,15/01/2024,UNI,8,,0,15/01/2024,8,0,,1,0,01/12/2023,JARDIN DEL ZEN
07/12/2023,951,601100430000000,,J0266,JABON DE REGALO FLOR,.,.,,10/04/2024,UNI,0,07/12/2023,40,10/04/2024,40,0,,1,0,,JARDIN DEL ZEN
01/12/2023,953,604010240000003,,J0267,KIT ZEN RENOVADO AMOR,.,AMOR,,15/11/2024,UNI,3,15/11/2024,42,15/11/2024,45,0,,75,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,954,604010240000005,,J0267,KIT ZEN RENOVADO ARMONÍA,.,ARMONÍA,,08/11/2024,UNI,2,08/11/2024,33,26/10/2024,33,3,,75,150,01/12/2023,JARDIN DEL ZEN
01/12/2023,955,604010240000024,,J0267,KIT ZEN RENOVADO ENERGÍA,.,ENERGÍA,,16/11/2024,UNI,2,15/11/2024,31,16/11/2024,32,1,,75,75,01/12/2023,JARDIN DEL ZEN
01/12/2023,956,604010240000028,,J0267,KIT ZEN RENOVADO FELICIDAD,.,FELICIDAD,,17/11/2024,UNI,1,15/11/2024,52,17/11/2024,53,0,,75,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,957,604010240000065,,J0267,KIT ZEN RENOVADO SERENIDAD,.,SERENIDAD,,08/11/2024,UNI,1,08/11/2024,48,02/11/2024,47,2,,75,150,01/12/2023,JARDIN DEL ZEN
01/12/2023,958,604010240000073,,J0267,KIT ZEN RENOVADO TRANQ.,.,TRANQ.,,18/11/2024,UNI,1,15/11/2024,45,18/11/2024,46,0,,75,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,967,602050190000000,,J0268,DIFUSOR CANDLE LAMP #1 2023,.,.,,31/01/2024,UNI,3,13/12/2023,2,31/01/2024,5,0,,180,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,966,602050200000000,,J0269,DIFUSOR VOLCANO #3 2023,.,.,,19/01/2024,UNI,3,19/01/2024,3,19/01/2024,6,0,,180,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,964,602050220000000,,J0271,DIFUSOR FLAME #5 2023,.,.,,10/04/2024,UNI,3,08/01/2024,8,10/04/2024,11,0,,200,0,01/12/2023,JARDIN DEL ZEN
08/09/2024,981,601010110260000,,J0277,JABON HERBAL 33 GR RULETA 33 GR,33 GR,.,,08/09/2024,UNI,0,,0,09/09/2024,1,0,,0,0,,JARDIN DEL ZEN
07/12/2023,986,603010200000000,,J0286,KIT CUARZOS,.,.,,31/07/2024,UNI,0,10/04/2024,14,31/07/2024,11,3,,75,225,,JARDIN DEL ZEN
24/01/2024,1017,602060040000000,,J0287,VELA MANDALA,.,.,,27/09/2024,UNI,0,14/08/2024,29,27/09/2024,28,2,,30,30,,
24/01/2024,1018,602070230040000,,J0288,FRAGANCIA ARIES 10 ML,10 ML,.,,29/08/2024,UNI,0,29/08/2024,6,01/07/2024,4,2,,38.9,77.8,,
24/01/2024,1019,602070240040000,,J0289,FRAGANCIA TAURO 10 ML,10 ML,.,,04/10/2024,UNI,0,04/10/2024,7,31/08/2024,5,2,,38.9,77.8,,
29/08/2024,1020,602070250040000,,J0290,FRAGANCIA GEMENIS 10 ML,10 ML,.,,29/08/2024,UNI,0,29/08/2024,2,,0,2,,38.9,77.8,,
24/01/2024,1021,602070260040000,,J0291,FRAGANCIA CANCER 10 ML,10 ML,.,,29/08/2024,UNI,0,29/08/2024,3,22/08/2024,1,2,,38.9,77.8,,
24/01/2024,1022,602070270040000,,J0292,FRAGANCIA LEO 10 ML,10 ML,.,,14/08/2024,UNI,0,14/08/2024,4,27/05/2024,2,2,,38.9,77.8,,
15/02/2024,1023,602070280040000,,J0293,FRAGANCIA VIRGO 10 ML,10 ML,.,,04/10/2024,UNI,0,04/10/2024,6,27/09/2024,4,2,,38.9,77.8,,
24/01/2024,1024,602070290040000,,J0294,FRAGANCIA LIBRA 10 ML,10 ML,.,,04/10/2024,UNI,0,04/10/2024,4,27/09/2024,2,2,,38.9,77.8,,
24/01/2024,1025,602070300040000,,J0295,FRAGANCIA ESCORPIO 10 ML,10 ML,.,,29/08/2024,UNI,0,29/08/2024,3,16/08/2024,1,2,,38.9,77.8,,
24/01/2024,1026,602070310040000,,J0296,FRAGANCIA SAGITARIO 10 ML,10 ML,.,,29/08/2024,UNI,0,29/08/2024,4,07/08/2024,2,2,,38.9,77.8,,
24/01/2024,1027,602070320040000,,J0297,FRAGANCIA CAPRICORNIO 10 ML,10 ML,.,,22/08/2024,UNI,0,24/01/2024,2,22/08/2024,2,1,,38.9,0,,
15/02/2024,1028,602070330040000,,J0298,FRAGANCIA ACUARIO 10 ML,10 ML,.,,15/02/2024,UNI,0,16/02/2024,3,,0,3,,38.9,116.7,,
24/01/2024,1029,602070340040000,,J0299,FRAGANCIA PISCIS 10 ML,10 ML,.,,22/08/2024,UNI,0,22/08/2024,6,07/08/2024,4,2,,38.9,77.8,,
01/02/2024,1030,603010210000000,,J0300,PORTA INCIENSO DRAGON LARGO,.,.,,22/08/2024,UNI,0,28/02/2024,9,22/08/2024,9,0,,45,0,,
08/02/2024,1031,603010220000000,,J0301,PORTA INCIENSO DRAGON CERAMICA GRANDE LOTTO,.,.,,10/04/2024,UNI,0,06/03/2024,3,10/04/2024,3,0,,79.9,0,,
08/02/2024,1032,603010230000000,,J0302,PORTA INCIENSO DRAGON CERAMICA GRANDE CASTILLO,.,.,,10/04/2024,UNI,0,10/04/2024,3,02/04/2024,3,0,,79.9,0,,
14/02/2024,1033,602080020000000,,J0303,INCIENSO CONO VEGETAL X 5 UNID,.,.,,22/08/2024,UNI,0,14/02/2024,4,22/08/2024,4,0,,14.9,0,,
21/08/2024,1035,601010140080020,,J0304,ACEITE NUTRITIVO COCO 34 ML COCO,34 ML,COCO,,29/08/2024,UNI,0,29/08/2024,2,21/08/2024,2,0,,22.9,0,,
12/03/2024,1040,602050290000000,,J0307,DIFUSOR #1 LAMP 2024,.,.,,21/04/2024,UNI,0,11/04/2024,4,21/04/2024,4,0,,200,0,,
12/03/2024,1041,602050300000000,,J0308,DIFUSOR #2 110 ML 2024,.,.,,30/03/2024,UNI,0,20/03/2024,2,30/03/2024,2,0,,120,0,,
12/03/2024,1042,602050310000000,,J0309,DIFUSOR #3 BLANCO 200 ML 2024,.,.,,28/04/2024,UNI,0,18/04/2024,4,28/04/2024,4,0,,160,0,,
12/03/2024,1043,602050320000000,,J0310,DIFUSOR #4 MADERA 500 ML 2024,.,.,,24/03/2024,UNI,0,20/03/2024,2,24/03/2024,2,0,,250,0,,
12/03/2024,1044,602050330000000,,J0311,DIFUSOR #5 300 ML 2024,.,.,,09/05/2024,UNI,0,25/04/2024,7,09/05/2024,7,0,,200,0,,
12/03/2024,1045,602050340000000,,J0312,DIFUSOR #6 FLAME 250 ML 2024,.,.,,18/03/2024,UNI,0,13/03/2024,1,18/03/2024,1,0,,240,0,,
15/03/2024,1046,603010240000000,,J0313,ROLLER FACIAL JADE,.,.,,29/09/2024,UNI,0,22/08/2024,11,29/09/2024,5,6,,59,354,,
15/03/2024,1047,603010250000000,,J0314,ROLLER FACIAL ROSA,.,.,,22/08/2024,UNI,0,09/05/2024,9,22/08/2024,4,5,,59,295,,
15/03/2024,1048,603010260000000,,J0315,GUASHA FACIAL JADE,.,.,,22/08/2024,UNI,0,22/08/2024,5,06/07/2024,5,0,,55,0,,
15/03/2024,1049,603010270000000,,J0316,GUASHA FACIL ROSA,.,.,,11/09/2024,UNI,0,09/05/2024,7,11/09/2024,7,0,,55,0,,
15/03/2024,1050,604010250000000,,J0317,NECESSER,.,.,,10/04/2024,UNI,0,10/04/2024,4,,0,4,,0,0,,
09/04/2024,1054,604010260000000,,J0319,KIT CANASTITA,.,.,,25/04/2024,UNI,0,09/04/2024,3,25/04/2024,3,0,,49.9,0,,
25/04/2024,1055,604010270000000,,J0320,KIT DULCE ENCANTO EDICION LIMITADA,.,.,,10/05/2024,UNI,0,25/04/2024,2,10/05/2024,2,0,,59.9,0,,
09/05/2024,1057,604010280000000,,J0321,KIT LIMPIADOR DE ENERGÍAS,.,.,,16/10/2024,UNI,0,29/08/2024,12,16/10/2024,12,0,,59.9,0,,
20/09/2024,1063,602027050500000,,J0325,SPRAY AROMATIZADOR SERENIDAD 60 ML,60 ML,.,,20/09/2024,UNI,0,,0,21/09/2024,1,0,,33.9,-33.9,,
13/06/2024,1062,602027060500000,,J0326,SPRAY AROMATIZADOR TRANQUILIDAD 60 ML,60 ML,.,,19/10/2024,UNI,0,13/06/2024,4,19/10/2024,5,0,,33.9,-33.9,,
08/08/2024,1065,601030110130000,,J0330,MINI BURBUJA DE BAÑO AMOR + PUMP 173 ML,173 ML,.,,11/10/2024,UNI,0,14/08/2024,3,11/10/2024,1,1,,29.9,59.8,,
14/08/2024,1067,601030130130000,,J0332,MINI BURBUJA DE BAÑO ARMONÍA + PUMP 173 ML,173 ML,.,,22/08/2024,UNI,0,14/08/2024,1,22/08/2024,1,0,,29.9,0,,
23/05/2024,1068,601030140130000,,J0333,MINI BURBUJA DE BAÑO SERENIDAD + PUMP 173 ML,173 ML,.,,31/07/2024,UNI,0,23/05/2024,1,31/07/2024,1,0,,29.9,0,,
23/05/2024,1069,601030150130000,,J0334,MINI BURBUJA DE BAÑO FELICIDAD + PUMP 173 ML,173 ML,.,,30/08/2024,UNI,0,22/08/2024,2,30/08/2024,1,1,,29.9,29.9,,
23/05/2024,1070,601030160130000,,J0335,MINI BURBUJA DE BAÑO ENERGÍA + PUMP 173 ML,173 ML,.,,19/06/2024,UNI,0,23/05/2024,1,19/06/2024,1,0,,29.9,0,,
25/07/2024,1071,601030170200000,,J0336,BURBUJA DE BAÑO AMOR + PUMP 520 ML,520 ML,.,,30/07/2024,UNI,0,30/07/2024,1,26/07/2024,1,0,,59.9,0,,
23/05/2024,1072,601030180200000,,J0337,BURBUJA DE BAÑO TRANQ + PUMP 520 ML,520 ML,.,,22/08/2024,UNI,0,27/06/2024,4,22/08/2024,4,0,,59.9,0,,
14/08/2024,1073,601030190200000,,J0338,BURBUJA DE BAÑO ARMONÍA + PUMP 520 ML,520 ML,.,,09/09/2024,UNI,0,14/08/2024,2,09/09/2024,2,0,,59.9,0,,
27/06/2024,1074,601030200200000,,J0339,BURBUJA DE BAÑO SERENIDAD + PUMP 520 ML,520 ML,.,,30/07/2024,UNI,0,30/07/2024,2,25/07/2024,2,0,,59.9,0,,
27/06/2024,1075,601030210200000,,J0340,BURBUJA DE BAÑO ENERGÍA + PUMP 520 ML,520 ML,.,,22/08/2024,UNI,0,27/06/2024,1,22/08/2024,1,0,,59.9,0,,
23/05/2024,1076,601030220200000,,J0341,BURBUJA DE BAÑO FELICIDAD + PUMP 520 ML,520 ML,.,,20/09/2024,UNI,0,08/08/2024,4,20/09/2024,2,2,,59.9,119.8,,
13/06/2024,1088,601010160040000,,J0352,ACEITE PARA BARBA 10 ML,10 ML,.,,22/08/2024,UNI,0,20/08/2024,4,22/08/2024,4,0,,19.9,0,,
04/07/2024,1089,604010300000000,,J0353,KIT BUDA LIMPIADOR DE ENERGIAS,.,.,,15/11/2024,UNI,0,17/10/2024,14,15/11/2024,11,3,,63.9,191.7,,
26/09/2024,1092,602050360000000,,J0358,DIFUSOR PARLANTE 350 ML SETIEMBRE 2024,.,.,,15/11/2024,UNI,0,15/11/2024,3,04/10/2024,2,1,,240,240,,
13/09/2024,1093,602050370000000,,J0359,DIFUSOR FLAME 180 ML SETIEMBRE 2024,.,.,,15/11/2024,UNI,0,15/11/2024,14,11/11/2024,13,1,,160,160,,
24/09/2024,1094,602027100210086,,J0360,SPRAY AROMATIZADOR PREMIUM 550 ML ALPHA,550 ML,ALPHA,,18/11/2024,UNI,0,08/11/2024,16,18/11/2024,7,10,,69.9,629.1,,
24/09/2024,1095,602027100210087,,J0360,SPRAY AROMATIZADOR PREMIUM 550 ML MARINE,550 ML,MARINE,,17/11/2024,UNI,0,15/11/2024,29,17/11/2024,21,7,,69.9,559.2,,
24/09/2024,1096,602027100210088,,J0360,SPRAY AROMATIZADOR PREMIUM 550 ML SUMMER,550 ML,SUMMER,,24/09/2024,UNI,0,26/09/2024,10,,0,10,,69.9,699,,
08/11/2024,1106,603010280000000,,J0362,PATITO DE REGALO,.,.,,17/11/2024,UNI,0,15/11/2024,25,17/11/2024,11,4,,1,14,,
04/11/2024,1107,601100450260000,,J0363,JABON HERBAL DE REGALO 33 GR,33 GR,.,,04/11/2024,UNI,0,07/11/2024,15,,0,14,,1,15,,
01/12/2023,886,602050150000000,,M0004,DIFUSOR AROMACARE 1.3 LT 2022,.,.,,03/01/2024,UNI,4,03/01/2024,5,30/12/2023,9,0,,270,0,01/12/2023,MERCADERIA
13/06/2024,1085,603030040000000,,M0704,VINCHA BLANCA,.,.,,19/08/2024,UNI,0,13/06/2024,3,19/08/2024,3,0,,15,0,,
29/07/2024,1034,606017570000000,,P0259,PACK X 2 INCIENSO CONO VEGETAL X 5 UNID,.,.,,22/08/2024,UNI,0,22/08/2024,1,29/07/2024,1,0,,22.9,0,,
04/09/2024,1083,606017850000000,,P0282,PACK ALMOHADILLA CINTURA+ACEITE ESENCIAL JUNIO 2024,.,.,,04/09/2024,UNI,0,,0,04/09/2024,0,0,,129.9,0,,
