F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
24/11/2023,967,602050190000000,,J0268,DIFUSOR CANDLE LAMP #1 2023,.,.,,22/02/2024,UNI,0,24/11/2023,1,22/02/2024,1,0,,180,0,,JARDIN DEL ZEN
24/11/2023,966,602050200000000,,J0269,DIFUSOR VOLCANO #3 2023,.,.,,16/12/2023,UNI,0,24/11/2023,1,16/12/2023,1,0,,180,0,,JARDIN DEL ZEN
06/11/2023,964,602050220000000,,J0271,DIFUSOR FLAME #5 2023,.,.,,01/02/2024,UNI,0,05/01/2024,6,01/02/2024,6,0,,200,0,,JARDIN DEL ZEN
12/01/2024,981,601010110260000,,J0277,JABON HERBAL 33 GR RULETA 33 GR,33 GR,.,,16/10/2024,UNI,0,21/08/2024,11,16/10/2024,11,0,,0,0,,JARDIN DEL ZEN
15/12/2023,982,601010130120069,,J0283,ACEITE TIARE+JOJOBA 120 ML TIARE+JOJOBA,120 ML,TIARE+JOJOBA,,21/08/2024,UNI,0,07/08/2024,2,21/08/2024,2,0,,0,0,,JARDIN DEL ZEN
10/01/2024,986,603010200000000,,J0286,KIT CUARZOS,.,.,,15/11/2024,UNI,0,15/02/2024,6,15/11/2024,5,1,,75,75,,JARDIN DEL ZEN
24/01/2024,1017,602060040000000,,J0287,VELA MANDALA,.,.,,11/11/2024,UNI,0,24/01/2024,9,11/11/2024,8,1,,30,30,,
24/01/2024,1018,602070230040000,,J0288,FRAGANCIA ARIES 10 ML,10 ML,.,,18/04/2024,UNI,0,18/04/2024,2,09/04/2024,1,1,,38.9,38.9,,
24/01/2024,1019,602070240040000,,J0289,FRAGANCIA TAURO 10 ML,10 ML,.,,24/01/2024,UNI,0,24/01/2024,1,,0,1,,38.9,38.9,,
24/01/2024,1021,602070260040000,,J0291,FRAGANCIA CANCER 10 ML,10 ML,.,,06/07/2024,UNI,0,24/01/2024,1,06/07/2024,1,0,,38.9,0,,
24/01/2024,1022,602070270040000,,J0292,FRAGANCIA LEO 10 ML,10 ML,.,,24/01/2024,UNI,0,24/01/2024,1,,0,1,,38.9,38.9,,
15/02/2024,1023,602070280040000,,J0293,FRAGANCIA VIRGO 10 ML,10 ML,.,,28/08/2024,UNI,0,16/02/2024,2,28/08/2024,2,0,,38.9,0,,
24/01/2024,1024,602070290040000,,J0294,FRAGANCIA LIBRA 10 ML,10 ML,.,,24/01/2024,UNI,0,24/01/2024,1,,0,1,,38.9,38.9,,
24/01/2024,1025,602070300040000,,J0295,FRAGANCIA ESCORPIO 10 ML,10 ML,.,,11/11/2024,UNI,0,24/01/2024,1,11/11/2024,1,0,,38.9,0,,
24/01/2024,1026,602070310040000,,J0296,FRAGANCIA SAGITARIO 10 ML,10 ML,.,,18/04/2024,UNI,0,18/04/2024,2,04/04/2024,1,1,,38.9,38.9,,
24/01/2024,1027,602070320040000,,J0297,FRAGANCIA CAPRICORNIO 10 ML,10 ML,.,,24/01/2024,UNI,0,24/01/2024,1,,0,1,,38.9,38.9,,
15/02/2024,1028,602070330040000,,J0298,FRAGANCIA ACUARIO 10 ML,10 ML,.,,16/02/2024,UNI,0,16/02/2024,2,16/02/2024,1,1,,38.9,38.9,,
24/01/2024,1029,602070340040000,,J0299,FRAGANCIA PISCIS 10 ML,10 ML,.,,25/03/2024,UNI,0,25/03/2024,2,15/03/2024,1,1,,38.9,38.9,,
01/02/2024,1030,603010210000000,,J0300,PORTA INCIENSO DRAGON LARGO,.,.,,04/03/2024,UNI,0,14/02/2024,2,04/03/2024,2,0,,45,0,,
16/02/2024,1031,603010220000000,,J0301,PORTA INCIENSO DRAGON CERAMICA GRANDE LOTTO,.,.,,16/02/2024,UNI,0,,0,16/02/2024,0,0,,79.9,0,,
08/02/2024,1032,603010230000000,,J0302,PORTA INCIENSO DRAGON CERAMICA GRANDE CASTILLO,.,.,,16/02/2024,UNI,0,09/02/2024,1,16/02/2024,1,0,,79.9,0,,
14/02/2024,1033,602080020000000,,J0303,INCIENSO CONO VEGETAL X 5 UNID,.,.,,15/11/2024,UNI,0,14/02/2024,2,15/11/2024,2,0,,14.9,0,,
12/03/2024,1040,602050290000000,,J0307,DIFUSOR #1 LAMP 2024,.,.,,20/06/2024,UNI,0,14/03/2024,1,20/06/2024,1,0,,200,0,,
12/03/2024,1042,602050310000000,,J0309,DIFUSOR #3 BLANCO 200 ML 2024,.,.,,15/05/2024,UNI,0,14/03/2024,2,15/05/2024,2,0,,160,0,,
12/03/2024,1044,602050330000000,,J0311,DIFUSOR #5 300 ML 2024,.,.,,21/06/2024,UNI,0,14/03/2024,2,21/06/2024,2,0,,200,0,,
12/03/2024,1045,602050340000000,,J0312,DIFUSOR #6 FLAME 250 ML 2024,.,.,,21/06/2024,UNI,0,14/03/2024,1,21/06/2024,1,0,,240,0,,
15/03/2024,1046,603010240000000,,J0313,ROLLER FACIAL JADE,.,.,,03/10/2024,UNI,0,21/08/2024,5,03/10/2024,5,0,,59,0,,
15/03/2024,1047,603010250000000,,J0314,ROLLER FACIAL ROSA,.,.,,21/08/2024,UNI,0,18/03/2024,1,21/08/2024,1,0,,59,0,,
15/03/2024,1048,603010260000000,,J0315,GUASHA FACIAL JADE,.,.,,16/08/2024,UNI,0,18/03/2024,1,16/08/2024,1,0,,55,0,,
15/03/2024,1049,603010270000000,,J0316,GUASHA FACIL ROSA,.,.,,16/08/2024,UNI,0,18/04/2024,3,16/08/2024,3,0,,55,0,,
15/03/2024,1050,604010250000000,,J0317,NECESSER,.,.,,13/09/2024,UNI,0,18/03/2024,2,13/09/2024,2,0,,0,0,,
09/05/2024,1054,604010260000000,,J0319,KIT CANASTITA,.,.,,22/05/2024,UNI,0,22/05/2024,2,21/05/2024,2,0,,49.9,0,,
30/05/2024,1055,604010270000000,,J0320,KIT DULCE ENCANTO EDICION LIMITADA,.,.,,30/10/2024,UNI,0,30/05/2024,1,30/10/2024,1,0,,59.9,0,,
22/05/2024,1057,604010280000000,,J0321,KIT LIMPIADOR DE ENERGÍAS,.,.,,14/10/2024,UNI,0,14/10/2024,3,20/06/2024,3,0,,59.9,0,,
13/06/2024,1062,602027060500000,,J0326,SPRAY AROMATIZADOR TRANQUILIDAD 60 ML,60 ML,.,,30/10/2024,UNI,0,13/06/2024,2,30/10/2024,2,0,,33.9,0,,
01/06/2024,1066,601030120130000,,J0331,MINI BURBUJA DE BAÑO TRANQ + PUMP 173 ML,173 ML,.,,21/08/2024,UNI,0,21/08/2024,1,01/06/2024,1,0,,29.9,0,,
22/05/2024,1068,601030140130000,,J0333,MINI BURBUJA DE BAÑO SERENIDAD + PUMP 173 ML,173 ML,.,,22/05/2024,UNI,0,22/05/2024,1,,0,1,,29.9,29.9,,
22/05/2024,1069,601030150130000,,J0334,MINI BURBUJA DE BAÑO FELICIDAD + PUMP 173 ML,173 ML,.,,21/08/2024,UNI,0,21/08/2024,2,01/06/2024,1,1,,29.9,29.9,,
22/05/2024,1070,601030160130000,,J0335,MINI BURBUJA DE BAÑO ENERGÍA + PUMP 173 ML,173 ML,.,,21/08/2024,UNI,0,22/05/2024,1,21/08/2024,1,0,,29.9,0,,
13/06/2024,1072,601030180200000,,J0337,BURBUJA DE BAÑO TRANQ + PUMP 520 ML,520 ML,.,,04/09/2024,UNI,0,13/06/2024,1,04/09/2024,1,0,,59.9,0,,
22/05/2024,1074,601030200200000,,J0339,BURBUJA DE BAÑO SERENIDAD + PUMP 520 ML,520 ML,.,,21/08/2024,UNI,0,22/05/2024,1,21/08/2024,1,0,,59.9,0,,
22/05/2024,1075,601030210200000,,J0340,BURBUJA DE BAÑO ENERGÍA + PUMP 520 ML,520 ML,.,,21/08/2024,UNI,0,22/05/2024,1,21/08/2024,1,0,,59.9,0,,
22/05/2024,1076,601030220200000,,J0341,BURBUJA DE BAÑO FELICIDAD + PUMP 520 ML,520 ML,.,,21/08/2024,UNI,0,22/05/2024,1,21/08/2024,1,0,,59.9,0,,
13/06/2024,1088,601010160040000,,J0352,ACEITE PARA BARBA 10 ML,10 ML,.,,15/06/2024,UNI,0,14/06/2024,2,15/06/2024,1,1,,19.9,19.9,,
20/06/2024,1089,604010300000000,,J0353,KIT BUDA LIMPIADOR DE ENERGIAS,.,.,,14/10/2024,UNI,0,10/10/2024,9,14/10/2024,6,3,,63.9,191.7,,
13/09/2024,1092,602050360000000,,J0358,DIFUSOR PARLANTE 350 ML SETIEMBRE 2024,.,.,,24/10/2024,UNI,0,13/09/2024,1,24/10/2024,1,0,,240,0,,
10/09/2024,1093,602050370000000,,J0359,DIFUSOR FLAME 180 ML SETIEMBRE 2024,.,.,,18/11/2024,UNI,0,24/10/2024,5,18/11/2024,4,1,,160,160,,
24/09/2024,1094,602027100210086,,J0360,SPRAY AROMATIZADOR PREMIUM 550 ML ALPHA,550 ML,ALPHA,,10/10/2024,UNI,0,10/10/2024,5,,0,5,,69.9,349.5,,
24/09/2024,1095,602027100210087,,J0360,SPRAY AROMATIZADOR PREMIUM 550 ML MARINE,550 ML,MARINE,,10/10/2024,UNI,0,10/10/2024,5,09/10/2024,2,3,,69.9,209.7,,
24/09/2024,1096,602027100210088,,J0360,SPRAY AROMATIZADOR PREMIUM 550 ML SUMMER,550 ML,SUMMER,,10/10/2024,UNI,0,10/10/2024,5,06/10/2024,1,4,,69.9,279.6,,
15/11/2024,1106,603010280000000,,J0362,PATITO DE REGALO,.,.,,15/11/2024,UNI,0,15/11/2024,20,,0,20,,1,20,,
04/11/2024,1107,601100450260000,,J0363,JABON HERBAL DE REGALO 33 GR,33 GR,.,,04/11/2024,UNI,0,12/11/2024,10,,0,10,,1,10,,
01/11/2023,886,602050150000000,,M0004,DIFUSOR AROMACARE 1.3 LT 2022,.,.,,26/12/2023,UNI,1,,0,26/12/2023,1,0,,270,0,01/11/2023,MERCADERIA
01/11/2023,887,602050160000000,,M0005,DIFUSOR MADERA 500 ML 2022,.,.,,24/11/2023,UNI,1,,0,24/11/2023,1,0,,320,0,01/11/2023,MERCADERIA
13/06/2024,1085,603030040000000,,M0704,VINCHA BLANCA,.,.,,30/10/2024,UNI,0,13/06/2024,1,30/10/2024,1,0,,15,0,,
